WA_sldl_48;47.62260734019094,-122.26000021688311;1.1766256838944151;
WA_sldl_48;47.607644022451076,-122.23782903766234;1.1766256838944151;
WA_sldl_48;47.62260734019094,-122.23782903766234;1.1766256838944151;
WA_sldl_48;47.6375706579308,-122.23782903766234;1.1766256838944151;
WA_sldl_48;47.652533975670664,-122.23782903766234;1.1766256838944151;
WA_sldl_48;47.62260734019094,-122.21565785844156;1.1766256838944151;
WA_sldl_48;47.6375706579308,-122.21565785844156;1.1766256838944151;
WA_sldl_48;47.652533975670664,-122.21565785844156;1.1766256838944151;
WA_sldl_48;47.62260734019094,-122.19348667922078;1.1766256838944151;
WA_sldl_48;47.6375706579308,-122.19348667922078;1.1766256838944151;
WA_sldl_48;47.652533975670664,-122.19348667922078;1.1766256838944151;
WA_sldl_48;47.66749729341053,-122.19348667922078;1.1766256838944151;
WA_sldl_48;47.68246061115039,-122.19348667922078;1.1766256838944151;
WA_sldl_48;47.62260734019094,-122.1713155;1.1766256838944151;
WA_sldl_48;47.6375706579308,-122.1713155;1.1766256838944151;
WA_sldl_48;47.652533975670664,-122.1713155;1.1766256838944151;
WA_sldl_48;47.66749729341053,-122.1713155;1.1766256838944151;
WA_sldl_48;47.68246061115039,-122.1713155;1.1766256838944151;
WA_sldl_48;47.57771738697135,-122.14914432077923;1.1766256838944151;
WA_sldl_48;47.62260734019094,-122.14914432077923;1.1766256838944151;
WA_sldl_48;47.6375706579308,-122.14914432077923;1.1766256838944151;
WA_sldl_48;47.652533975670664,-122.14914432077923;1.1766256838944151;
WA_sldl_48;47.66749729341053,-122.14914432077923;1.1766256838944151;
WA_sldl_48;47.68246061115039,-122.14914432077923;1.1766256838944151;
WA_sldl_48;47.57771738697135,-122.12697314155845;1.1766256838944151;
WA_sldl_48;47.59268070471121,-122.12697314155845;1.1766256838944151;
WA_sldl_48;47.607644022451076,-122.12697314155845;1.1766256838944151;
WA_sldl_48;47.62260734019094,-122.12697314155845;1.1766256838944151;
WA_sldl_48;47.6375706579308,-122.12697314155845;1.1766256838944151;
WA_sldl_48;47.652533975670664,-122.12697314155845;1.1766256838944151;
WA_sldl_48;47.66749729341053,-122.12697314155845;1.1766256838944151;
WA_sldl_48;47.68246061115039,-122.12697314155845;1.1766256838944151;
WA_sldl_48;47.62260734019094,-122.10480196233767;1.1766256838944151;
WA_sldl_48;47.6375706579308,-122.10480196233767;1.1766256838944151;
WA_sldl_48;47.652533975670664,-122.10480196233767;1.1766256838944151;
WA_sldl_48;47.66749729341053,-122.10480196233767;1.1766256838944151;
WA_sldl_48;47.68246061115039,-122.10480196233767;1.1766256838944151;
WA_sldl_48;47.66749729341053,-122.0826307831169;1.1766256838944151;
WA_sldl_48;47.68246061115039,-122.0826307831169;1.1766256838944151;
