AK_sldu_C;64.71556898854,-154.3697517772864;30;
AK_sldu_C;64.17612801000783,-153.27597081440533;30;
AK_sldu_C;64.71556898854,-153.27597081440533;30;
AK_sldu_C;65.25500996707217,-153.27597081440533;30;
AK_sldu_C;63.09724605294348,-152.18218985152424;30;
AK_sldu_C;63.63668703147565,-152.18218985152424;30;
AK_sldu_C;64.17612801000783,-152.18218985152424;30;
AK_sldu_C;64.71556898854,-152.18218985152424;30;
AK_sldu_C;65.25500996707217,-152.18218985152424;30;
AK_sldu_C;65.79445094560434,-152.18218985152424;30;
AK_sldu_C;66.33389192413651,-152.18218985152424;30;
AK_sldu_C;63.09724605294348,-151.08840888864316;30;
AK_sldu_C;63.63668703147565,-151.08840888864316;30;
AK_sldu_C;64.17612801000783,-151.08840888864316;30;
AK_sldu_C;64.71556898854,-151.08840888864316;30;
AK_sldu_C;65.25500996707217,-151.08840888864316;30;
AK_sldu_C;65.79445094560434,-151.08840888864316;30;
AK_sldu_C;66.33389192413651,-151.08840888864316;30;
AK_sldu_C;63.63668703147565,-149.99462792576207;30;
AK_sldu_C;64.17612801000783,-149.99462792576207;30;
AK_sldu_C;64.71556898854,-149.99462792576207;30;
AK_sldu_C;65.25500996707217,-149.99462792576207;30;
AK_sldu_C;65.79445094560434,-149.99462792576207;30;
AK_sldu_C;66.33389192413651,-149.99462792576207;30;
AK_sldu_C;63.63668703147565,-148.900846962881;30;
AK_sldu_C;64.17612801000783,-148.900846962881;30;
AK_sldu_C;64.71556898854,-148.900846962881;30;
AK_sldu_C;65.25500996707217,-148.900846962881;30;
AK_sldu_C;65.79445094560434,-148.900846962881;30;
AK_sldu_C;66.33389192413651,-148.900846962881;30;
AK_sldu_C;66.87333290266868,-148.900846962881;30;
AK_sldu_C;63.63668703147565,-147.8070659999999;30;
AK_sldu_C;64.17612801000783,-147.8070659999999;30;
AK_sldu_C;64.71556898854,-147.8070659999999;30;
AK_sldu_C;65.25500996707217,-147.8070659999999;30;
AK_sldu_C;65.79445094560434,-147.8070659999999;30;
AK_sldu_C;66.33389192413651,-147.8070659999999;30;
AK_sldu_C;66.87333290266868,-147.8070659999999;30;
AK_sldu_C;64.71556898854,-146.71328503711882;30;
AK_sldu_C;65.25500996707217,-146.71328503711882;30;
AK_sldu_C;65.79445094560434,-146.71328503711882;30;
AK_sldu_C;66.33389192413651,-146.71328503711882;30;
AK_sldu_C;66.87333290266868,-146.71328503711882;30;
AK_sldu_C;64.71556898854,-145.61950407423774;30;
AK_sldu_C;65.25500996707217,-145.61950407423774;30;
AK_sldu_C;65.79445094560434,-145.61950407423774;30;
AK_sldu_C;66.33389192413651,-145.61950407423774;30;
AK_sldu_C;66.87333290266868,-145.61950407423774;30;
AK_sldu_C;67.41277388120085,-145.61950407423774;30;
AK_sldu_C;67.95221485973302,-145.61950407423774;30;
AK_sldu_C;68.49165583826519,-145.61950407423774;30;
AK_sldu_C;61.47892311734697,-144.52572311135665;30;
AK_sldu_C;62.01836409587914,-144.52572311135665;30;
AK_sldu_C;62.55780507441131,-144.52572311135665;30;
AK_sldu_C;63.09724605294348,-144.52572311135665;30;
AK_sldu_C;63.63668703147565,-144.52572311135665;30;
AK_sldu_C;64.17612801000783,-144.52572311135665;30;
AK_sldu_C;64.71556898854,-144.52572311135665;30;
AK_sldu_C;65.25500996707217,-144.52572311135665;30;
AK_sldu_C;65.79445094560434,-144.52572311135665;30;
AK_sldu_C;66.33389192413651,-144.52572311135665;30;
AK_sldu_C;66.87333290266868,-144.52572311135665;30;
AK_sldu_C;67.41277388120085,-144.52572311135665;30;
AK_sldu_C;67.95221485973302,-144.52572311135665;30;
AK_sldu_C;68.49165583826519,-144.52572311135665;30;
AK_sldu_C;60.9394821388148,-143.43194214847557;30;
AK_sldu_C;61.47892311734697,-143.43194214847557;30;
AK_sldu_C;62.01836409587914,-143.43194214847557;30;
AK_sldu_C;62.55780507441131,-143.43194214847557;30;
AK_sldu_C;63.09724605294348,-143.43194214847557;30;
AK_sldu_C;63.63668703147565,-143.43194214847557;30;
AK_sldu_C;64.17612801000783,-143.43194214847557;30;
AK_sldu_C;64.71556898854,-143.43194214847557;30;
AK_sldu_C;65.25500996707217,-143.43194214847557;30;
AK_sldu_C;65.79445094560434,-143.43194214847557;30;
AK_sldu_C;66.33389192413651,-143.43194214847557;30;
AK_sldu_C;66.87333290266868,-143.43194214847557;30;
AK_sldu_C;67.41277388120085,-143.43194214847557;30;
AK_sldu_C;67.95221485973302,-143.43194214847557;30;
AK_sldu_C;68.49165583826519,-143.43194214847557;30;
AK_sldu_C;60.9394821388148,-142.3381611855945;30;
AK_sldu_C;61.47892311734697,-142.3381611855945;30;
AK_sldu_C;62.01836409587914,-142.3381611855945;30;
AK_sldu_C;62.55780507441131,-142.3381611855945;30;
AK_sldu_C;63.09724605294348,-142.3381611855945;30;
AK_sldu_C;63.63668703147565,-142.3381611855945;30;
AK_sldu_C;64.17612801000783,-142.3381611855945;30;
AK_sldu_C;64.71556898854,-142.3381611855945;30;
AK_sldu_C;65.25500996707217,-142.3381611855945;30;
AK_sldu_C;65.79445094560434,-142.3381611855945;30;
AK_sldu_C;66.33389192413651,-142.3381611855945;30;
AK_sldu_C;66.87333290266868,-142.3381611855945;30;
AK_sldu_C;67.41277388120085,-142.3381611855945;30;
AK_sldu_C;67.95221485973302,-142.3381611855945;30;
